bucket,decision,score,relative_path,absolute_path,ext,size_bytes,reasons
C,de-rank,-1,SCRIPTS/Paper outcomes/GEM-MALEK-PHENIX/parallel_runs/phenix-wrapper/parallel-phenixking-wrapper-5861bc1349/dataset_manifest.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes/GEM-MALEK-PHENIX/parallel_runs/phenix-wrapper/parallel-phenixking-wrapper-5861bc1349/dataset_manifest.json,.json,45733,anchor-term:paper|control-telemetry:dataset_manifest
C,de-rank,-1,SCRIPTS/Paper outcomes/governance_master_runs/ag-runner-md-readme-master-pass-2426d4903d/dataset_manifest.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes/governance_master_runs/ag-runner-md-readme-master-pass-2426d4903d/dataset_manifest.json,.json,36749,anchor-term:pass|control-telemetry:dataset_manifest
C,de-rank,-1,SCRIPTS/Paper outcomes/governance_master_runs/unified-master-pass-6ec0473575/dataset_manifest.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes/governance_master_runs/unified-master-pass-6ec0473575/dataset_manifest.json,.json,92426,anchor-term:pass|control-telemetry:dataset_manifest
C,de-rank,-1,SCRIPTS/Paper outcomes/governance_master_runs/unified-master-pass-v2-6ec0473575/dataset_manifest.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes/governance_master_runs/unified-master-pass-v2-6ec0473575/dataset_manifest.json,.json,91141,anchor-term:pass|control-telemetry:dataset_manifest
C,de-rank,-2,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/14_contracts/casefile.schema.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/14_contracts/casefile.schema.json,.json,2264,anchor-term:recurso|control-telemetry:casefile|schema-contract
C,de-rank,-2,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/14_contracts/decision-packet.schema.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/14_contracts/decision-packet.schema.json,.json,3912,anchor-term:recurso|control-telemetry:decision-packet|schema-contract
C,de-rank,-2,SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d.zip,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d.zip,.zip,13493,anchor-term:governance|runtime-artifact:governance_runs
C,de-rank,-2,SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d.zip,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d.zip,.zip,13493,anchor-term:governance|runtime-artifact:governance_runs
C,de-rank,-2,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d.zip,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d.zip,.zip,13493,anchor-term:governance|runtime-artifact:governance_runs
C,de-rank,-2,SCRIPTS/Paper outcomes RESTART/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d.zip,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d.zip,.zip,13493,anchor-term:governance|runtime-artifact:governance_runs
C,de-rank,-2,SCRIPTS/Paper outcomes ROUND2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d.zip,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes ROUND2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d.zip,.zip,13493,anchor-term:governance|runtime-artifact:governance_runs
C,de-rank,-2,SCRIPTS/Paper outcomes/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d.zip,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d.zip,.zip,13493,anchor-term:governance|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/evidence_packet.md,.md,1168,anchor-term:governance|control-telemetry:evidence_packet|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/postmortem.md,.md,1179,anchor-term:governance|control-telemetry:postmortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/premortem.md,.md,1813,anchor-term:governance|control-telemetry:premortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/evidence_packet.md,.md,1168,anchor-term:governance|control-telemetry:evidence_packet|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/postmortem.md,.md,1179,anchor-term:governance|control-telemetry:postmortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/premortem.md,.md,1813,anchor-term:governance|control-telemetry:premortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/evidence_packet.md,.md,1168,anchor-term:governance|control-telemetry:evidence_packet|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/postmortem.md,.md,1179,anchor-term:governance|control-telemetry:postmortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/premortem.md,.md,1813,anchor-term:governance|control-telemetry:premortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes RESTART/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/evidence_packet.md,.md,1168,anchor-term:governance|control-telemetry:evidence_packet|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes RESTART/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/postmortem.md,.md,1179,anchor-term:governance|control-telemetry:postmortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes RESTART/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/premortem.md,.md,1813,anchor-term:governance|control-telemetry:premortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes ROUND2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes ROUND2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/evidence_packet.md,.md,1168,anchor-term:governance|control-telemetry:evidence_packet|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes ROUND2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes ROUND2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/postmortem.md,.md,1179,anchor-term:governance|control-telemetry:postmortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes ROUND2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes ROUND2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/premortem.md,.md,1813,anchor-term:governance|control-telemetry:premortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/evidence_packet.md,.md,1168,anchor-term:governance|control-telemetry:evidence_packet|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/postmortem.md,.md,1179,anchor-term:governance|control-telemetry:postmortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,SCRIPTS/Paper outcomes/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/premortem.md,.md,1813,anchor-term:governance|control-telemetry:premortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,governance_runs/pass-recalibration-check-2-f6c44dfa4d/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/governance_runs/pass-recalibration-check-2-f6c44dfa4d/evidence_packet.md,.md,978,anchor-term:pass|control-telemetry:evidence_packet|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,governance_runs/pass-recalibration-check-2-f6c44dfa4d/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/governance_runs/pass-recalibration-check-2-f6c44dfa4d/postmortem.md,.md,1258,anchor-term:pass|control-telemetry:postmortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,governance_runs/pass-recalibration-check-2-f6c44dfa4d/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/governance_runs/pass-recalibration-check-2-f6c44dfa4d/premortem.md,.md,1391,anchor-term:pass|control-telemetry:premortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,governance_runs/pass-recalibration-check-3-f6c44dfa4d/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/governance_runs/pass-recalibration-check-3-f6c44dfa4d/evidence_packet.md,.md,978,anchor-term:pass|control-telemetry:evidence_packet|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,governance_runs/pass-recalibration-check-3-f6c44dfa4d/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/governance_runs/pass-recalibration-check-3-f6c44dfa4d/postmortem.md,.md,1258,anchor-term:pass|control-telemetry:postmortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,governance_runs/pass-recalibration-check-3-f6c44dfa4d/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/governance_runs/pass-recalibration-check-3-f6c44dfa4d/premortem.md,.md,1391,anchor-term:pass|control-telemetry:premortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,governance_runs/pass-recalibration-check-f6c44dfa4d/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/governance_runs/pass-recalibration-check-f6c44dfa4d/evidence_packet.md,.md,985,anchor-term:pass|control-telemetry:evidence_packet|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,governance_runs/pass-recalibration-check-f6c44dfa4d/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/governance_runs/pass-recalibration-check-f6c44dfa4d/postmortem.md,.md,1345,anchor-term:pass|control-telemetry:postmortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,governance_runs/pass-recalibration-check-f6c44dfa4d/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/governance_runs/pass-recalibration-check-f6c44dfa4d/premortem.md,.md,1642,anchor-term:pass|control-telemetry:premortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,governance_runs/prechange-smoke-f6c44dfa4d/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/governance_runs/prechange-smoke-f6c44dfa4d/evidence_packet.md,.md,701,anchor-term:governance|control-telemetry:evidence_packet|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,governance_runs/prechange-smoke-f6c44dfa4d/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/governance_runs/prechange-smoke-f6c44dfa4d/postmortem.md,.md,966,anchor-term:governance|control-telemetry:postmortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,governance_runs/prechange-smoke-f6c44dfa4d/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/governance_runs/prechange-smoke-f6c44dfa4d/premortem.md,.md,767,anchor-term:governance|control-telemetry:premortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,governance_runs/recurso-3c6266f59b/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/governance_runs/recurso-3c6266f59b/evidence_packet.md,.md,4935,anchor-term:governance|control-telemetry:evidence_packet|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,governance_runs/recurso-3c6266f59b/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/governance_runs/recurso-3c6266f59b/postmortem.md,.md,1140,anchor-term:governance|control-telemetry:postmortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-3,governance_runs/recurso-3c6266f59b/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/governance_runs/recurso-3c6266f59b/premortem.md,.md,1057,anchor-term:governance|control-telemetry:premortem|narrative-format|runtime-artifact:governance_runs
C,de-rank,-4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/14_contracts/sample-casefile.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/14_contracts/sample-casefile.v1.json,.json,1158,anchor-term:recurso|control-telemetry:casefile|sample-contract|schema-contract
C,de-rank,-4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/14_contracts/sample-decision-packet.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/14_contracts/sample-decision-packet.v1.json,.json,2748,anchor-term:recurso|control-telemetry:decision-packet|sample-contract|schema-contract
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/casefile-ag-runner-md-with-readme-key-2426d4903d.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/casefile-ag-runner-md-with-readme-key-2426d4903d.v1.json,.json,1638,anchor-term:governance|control-telemetry:casefile|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/dataset_manifest.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/dataset_manifest.json,.json,11825,anchor-term:governance|control-telemetry:dataset_manifest|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/decision-packet-ag-runner-md-with-readme-key-2426d4903d.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/decision-packet-ag-runner-md-with-readme-key-2426d4903d.v1.json,.json,3334,anchor-term:governance|control-telemetry:decision-packet|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/outcome-ag-runner-md-with-readme-key-2426d4903d.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/outcome-ag-runner-md-with-readme-key-2426d4903d.v1.json,.json,1087,anchor-term:governance|control-telemetry:outcome-|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/parallel_script_crosswalk.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/parallel_script_crosswalk.json,.json,3523,anchor-term:governance|control-telemetry:parallel_script_crosswalk|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/triage-ag-runner-md-with-readme-key-2426d4903d.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/triage-ag-runner-md-with-readme-key-2426d4903d.v1.json,.json,1211,anchor-term:governance|control-telemetry:triage-|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/votes-ag-runner-md-with-readme-key-2426d4903d.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-2/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/votes-ag-runner-md-with-readme-key-2426d4903d.v1.json,.json,1081,anchor-term:governance|control-telemetry:votes-|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/casefile-ag-runner-md-with-readme-key-2426d4903d.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/casefile-ag-runner-md-with-readme-key-2426d4903d.v1.json,.json,1638,anchor-term:governance|control-telemetry:casefile|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/dataset_manifest.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/dataset_manifest.json,.json,11825,anchor-term:governance|control-telemetry:dataset_manifest|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/decision-packet-ag-runner-md-with-readme-key-2426d4903d.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/decision-packet-ag-runner-md-with-readme-key-2426d4903d.v1.json,.json,3334,anchor-term:governance|control-telemetry:decision-packet|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/outcome-ag-runner-md-with-readme-key-2426d4903d.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/outcome-ag-runner-md-with-readme-key-2426d4903d.v1.json,.json,1087,anchor-term:governance|control-telemetry:outcome-|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/parallel_script_crosswalk.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/parallel_script_crosswalk.json,.json,3523,anchor-term:governance|control-telemetry:parallel_script_crosswalk|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/triage-ag-runner-md-with-readme-key-2426d4903d.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/triage-ag-runner-md-with-readme-key-2426d4903d.v1.json,.json,1211,anchor-term:governance|control-telemetry:triage-|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/votes-ag-runner-md-with-readme-key-2426d4903d.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/votes-ag-runner-md-with-readme-key-2426d4903d.v1.json,.json,1081,anchor-term:governance|control-telemetry:votes-|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/casefile-ag-runner-md-with-readme-key-2426d4903d.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/casefile-ag-runner-md-with-readme-key-2426d4903d.v1.json,.json,1638,anchor-term:governance|control-telemetry:casefile|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/dataset_manifest.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/dataset_manifest.json,.json,11825,anchor-term:governance|control-telemetry:dataset_manifest|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/decision-packet-ag-runner-md-with-readme-key-2426d4903d.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/decision-packet-ag-runner-md-with-readme-key-2426d4903d.v1.json,.json,3334,anchor-term:governance|control-telemetry:decision-packet|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/outcome-ag-runner-md-with-readme-key-2426d4903d.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/outcome-ag-runner-md-with-readme-key-2426d4903d.v1.json,.json,1087,anchor-term:governance|control-telemetry:outcome-|runtime-artifact:governance_runs
C,de-rank,-5,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/parallel_script_crosswalk.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/AG-runner/governance_runs/ag-runner-md-with-readme-key-2426d4903d/parallel_script_crosswalk.json,.json,3523,anchor-term:governance|control-telemetry:parallel_script_crosswalk|runtime-artifact:governance_runs
